"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","consent_age","consent_understand","consent_voluntary","consent_valid","current_practice_images","success","timeout","failed_images","failed_audio","failed_video","task","trial_number","correct_answer","response_label","correct","condition","image_left","image_right","question_order","age","race_ethnicity","sex","education","living_status"
"null","<div class=""fixation-cross"">+</div>","null","html-keyboard-response","196","223530","0.0-98.0-0.0","135kmb26u5","","","","","[""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_alexis.jpg"",""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_bridget.jpg""]","","","","","","","","","","","","","","","","","","",""
"713","
            <div style=""text-align: center;"">
                <p style=""color: #666; font-size: 14px; margin-bottom: 20px;"">Trial 92 of 96</p>
                <div class=""face-images"">
                    <img src=""https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/aligned/isabel_isabel.jpg"" alt=""Face 1"">
                    <img src=""https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/aligned/isabel_nora.jpg"" alt=""Face 2"">
                </div>
                <h2 class=""trial-question"">Are the top parts of the faces, the yellow parts, the same or different?</h2>
            </div>
        ","1","html-button-response","197","224245","0.0-98.0-1.0","135kmb26u5","","","","","[""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_alexis.jpg"",""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_bridget.jpg""]","","","","","","main","92","same","different","false","same_aligned","https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/aligned/isabel_isabel.jpg","https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/aligned/isabel_nora.jpg","","","","","",""
"null","<div class=""fixation-cross"">+</div>","null","html-keyboard-response","198","225447","0.0-99.0-0.0","135kmb26u5","","","","","[""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_alexis.jpg"",""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_bridget.jpg""]","","","","","","","","","","","","","","","","","","",""
"805","
            <div style=""text-align: center;"">
                <p style=""color: #666; font-size: 14px; margin-bottom: 20px;"">Trial 93 of 96</p>
                <div class=""face-images"">
                    <img src=""https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/aligned/john_john.jpg"" alt=""Face 1"">
                    <img src=""https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/aligned/john_wane.jpg"" alt=""Face 2"">
                </div>
                <h2 class=""trial-question"">Are the top parts of the faces, the yellow parts, the same or different?</h2>
            </div>
        ","1","html-button-response","199","226253","0.0-99.0-1.0","135kmb26u5","","","","","[""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_alexis.jpg"",""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_bridget.jpg""]","","","","","","main","93","same","different","false","same_aligned","https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/aligned/john_john.jpg","https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/aligned/john_wane.jpg","","","","","",""
"null","<div class=""fixation-cross"">+</div>","null","html-keyboard-response","200","227456","0.0-100.0-0.0","135kmb26u5","","","","","[""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_alexis.jpg"",""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_bridget.jpg""]","","","","","","","","","","","","","","","","","","",""
"621","
            <div style=""text-align: center;"">
                <p style=""color: #666; font-size: 14px; margin-bottom: 20px;"">Trial 94 of 96</p>
                <div class=""face-images"">
                    <img src=""https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/misaligned/daisy_tammy.jpg"" alt=""Face 1"">
                    <img src=""https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/misaligned/tammy_daisy.jpg"" alt=""Face 2"">
                </div>
                <h2 class=""trial-question"">Are the top parts of the faces, the yellow parts, the same or different?</h2>
            </div>
        ","1","html-button-response","201","228078","0.0-100.0-1.0","135kmb26u5","","","","","[""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_alexis.jpg"",""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_bridget.jpg""]","","","","","","main","94","different","different","true","diff_misalign","https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/misaligned/daisy_tammy.jpg","https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/misaligned/tammy_daisy.jpg","","","","","",""
"null","<div class=""fixation-cross"">+</div>","null","html-keyboard-response","202","229280","0.0-101.0-0.0","135kmb26u5","","","","","[""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_alexis.jpg"",""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_bridget.jpg""]","","","","","","","","","","","","","","","","","","",""
"925","
            <div style=""text-align: center;"">
                <p style=""color: #666; font-size: 14px; margin-bottom: 20px;"">Trial 95 of 96</p>
                <div class=""face-images"">
                    <img src=""https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/aligned/oliver_leo.jpg"" alt=""Face 1"">
                    <img src=""https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/aligned/oliver_oliver.jpg"" alt=""Face 2"">
                </div>
                <h2 class=""trial-question"">Are the top parts of the faces, the yellow parts, the same or different?</h2>
            </div>
        ","1","html-button-response","203","230206","0.0-101.0-1.0","135kmb26u5","","","","","[""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_alexis.jpg"",""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_bridget.jpg""]","","","","","","main","95","same","different","false","same_aligned","https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/aligned/oliver_leo.jpg","https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/aligned/oliver_oliver.jpg","","","","","",""
"null","<div class=""fixation-cross"">+</div>","null","html-keyboard-response","204","231408","0.0-102.0-0.0","135kmb26u5","","","","","[""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_alexis.jpg"",""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_bridget.jpg""]","","","","","","","","","","","","","","","","","","",""
"640","
            <div style=""text-align: center;"">
                <p style=""color: #666; font-size: 14px; margin-bottom: 20px;"">Trial 96 of 96</p>
                <div class=""face-images"">
                    <img src=""https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/misaligned/wane_wane.jpg"" alt=""Face 1"">
                    <img src=""https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/misaligned/wane_john.jpg"" alt=""Face 2"">
                </div>
                <h2 class=""trial-question"">Are the top parts of the faces, the yellow parts, the same or different?</h2>
            </div>
        ","1","html-button-response","205","232050","0.0-102.0-1.0","135kmb26u5","","","","","[""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_alexis.jpg"",""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_bridget.jpg""]","","","","","","main","96","same","different","false","same_misaligned","https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/misaligned/wane_wane.jpg","https://raw.githubusercontent.com/annapusok731/composite_face_effect_studies/main/CFE_Adult/misaligned/wane_john.jpg","","","","","",""
"68800","","{""Q1"":""Almost Always True"",""Q2"":""Almost Always True"",""Q3"":""Sometimes True"",""Q4"":""Almost Always True"",""Q5"":""Often True"",""Q6"":""Almost Always True"",""Q7"":""Almost Always True"",""Q8"":""Not True"",""Q9"":""Almost Always True"",""Q10"":""Not True"",""Q11"":""Almost Always True"",""Q12"":""Sometimes True"",""Q13"":""Almost Always True"",""Q14"":""Not True"",""Q15"":""Almost Always True"",""Q16"":""Not True"",""Q17"":""Not True"",""Q18"":""Almost Always True"",""Q19"":""Not True"",""Q20"":""Not True"",""Q21"":""Sometimes True"",""Q22"":""Not True"",""Q23"":""Sometimes True"",""Q24"":""Not True"",""Q25"":""Not True"",""Q26"":""Almost Always True"",""Q27"":""Not True"",""Q28"":""Often True"",""Q29"":""Not True"",""Q30"":""Not True"",""Q31"":""Almost Always True"",""Q32"":""Not True"",""Q33"":""Not True"",""Q34"":""Often True"",""Q35"":""Not True"",""Q36"":""Often True"",""Q37"":""Often True"",""Q38"":""Often True"",""Q39"":""Not True"",""Q40"":""Almost Always True"",""Q41"":""Sometimes True"",""Q42"":""Not True"",""Q43"":""Not True"",""Q44"":""Almost Always True"",""Q45"":""Not True"",""Q46"":""Not True"",""Q47"":""Often True"",""Q48"":""Not True"",""Q49"":""Not True"",""Q50"":""Almost Always True"",""Q51"":""Not True"",""Q52"":""Not True"",""Q53"":""Almost Always True"",""Q54"":""Often True"",""Q55"":""Often True"",""Q56"":""Almost Always True"",""Q57"":""Sometimes True"",""Q58"":""Not True"",""Q59"":""Not True"",""Q60"":""Almost Always True"",""Q61"":""Often True"",""Q62"":""Not True"",""Q63"":""Often True"",""Q64"":""Not True"",""Q65"":""Not True""}","survey-multi-choice","206","300855","0.0-103.0","135kmb26u5","","","","","[""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_alexis.jpg"",""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_bridget.jpg""]","","","","","","","","","","","","","","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64]","","","","",""
"12991","
            <h1>Demographics</h1>
            <div class=""demographics-form"">
                <div class=""form-group"">
                    <label for=""age"">What is your age?</label>
                    <input type=""text"" id=""age"" name=""age"" placeholder=""Enter your age in years"" required>
                </div>
                
                <div class=""form-group"">
                    <label>What is your race/ethnicity?</label>
                    <label class=""radio-option""><input type=""radio"" name=""race_ethnicity"" value=""American Indian or Alaska Native"" required> American Indian or Alaska Native</label>
                    <label class=""radio-option""><input type=""radio"" name=""race_ethnicity"" value=""Asian""> Asian</label>
                    <label class=""radio-option""><input type=""radio"" name=""race_ethnicity"" value=""Black or African American""> Black or African American</label>
                    <label class=""radio-option""><input type=""radio"" name=""race_ethnicity"" value=""Hispanic or Latino""> Hispanic or Latino</label>
                    <label class=""radio-option""><input type=""radio"" name=""race_ethnicity"" value=""Native Hawaiian or Other Pacific Islander""> Native Hawaiian or Other Pacific Islander</label>
                    <label class=""radio-option""><input type=""radio"" name=""race_ethnicity"" value=""White""> White</label>
                    <label class=""radio-option""><input type=""radio"" name=""race_ethnicity"" value=""Other""> Other</label>
                </div>
                
                <div class=""form-group"">
                    <label>What is your sex?</label>
                    <label class=""radio-option""><input type=""radio"" name=""sex"" value=""Male"" required> Male</label>
                    <label class=""radio-option""><input type=""radio"" name=""sex"" value=""Female""> Female</label>
                    <label class=""radio-option""><input type=""radio"" name=""sex"" value=""Non-binary""> Non-binary</label>
                    <label class=""radio-option""><input type=""radio"" name=""sex"" value=""Prefer not to say""> Prefer not to say</label>
                    <label class=""radio-option""><input type=""radio"" name=""sex"" value=""Other""> Other</label>
                </div>
                
                <div class=""form-group"">
                    <label>What is your highest level of education?</label>
                    <label class=""radio-option""><input type=""radio"" name=""education"" value=""Less than high school"" required> Less than high school</label>
                    <label class=""radio-option""><input type=""radio"" name=""education"" value=""High school graduate (or equivalent)""> High school graduate (or equivalent)</label>
                    <label class=""radio-option""><input type=""radio"" name=""education"" value=""Some college, no degree""> Some college, no degree</label>
                    <label class=""radio-option""><input type=""radio"" name=""education"" value=""Associate's degree""> Associate's degree</label>
                    <label class=""radio-option""><input type=""radio"" name=""education"" value=""Bachelor's degree""> Bachelor's degree</label>
                    <label class=""radio-option""><input type=""radio"" name=""education"" value=""Master's degree""> Master's degree</label>
                    <label class=""radio-option""><input type=""radio"" name=""education"" value=""Professional degree (e.g., MD, JD)""> Professional degree (e.g., MD, JD)</label>
                    <label class=""radio-option""><input type=""radio"" name=""education"" value=""Doctorate degree (e.g., PhD)""> Doctorate degree (e.g., PhD)</label>
                </div>
                
                <div class=""form-group"">
                    <label>What best describes where you live?</label>
                    <label class=""radio-option""><input type=""radio"" name=""living_status"" value=""Urban"" required> Urban</label>
                    <label class=""radio-option""><input type=""radio"" name=""living_status"" value=""Suburban""> Suburban</label>
                    <label class=""radio-option""><input type=""radio"" name=""living_status"" value=""Rural""> Rural</label>
                </div>
            </div>
        ","0","html-button-response","207","313848","0.0-104.0","135kmb26u5","","","","","[""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_alexis.jpg"",""https://raw.githubusercontent.com/annapusok731/lookit-stimuli-template/master/test_stimuli/bridget_bridget.jpg""]","","","","","","","","","","","","","","","25","White","Female","Bachelor's degree","Urban"
